,nom_reg,res_princ_de_40_a_moins_de_60_m2_en_2015_princ,res_princ_chauffage_individuel_electrique_met_en_2015_princ,pop_men_emmenages_moins_2_ans_en_2015_princ,appartements_en_2015_princ,res_princ_type_maison_en_2015_princ,menages_deux_voitures_ou_plus_en_2015_princ,anc_tot_emmengt_res_princ_occ_par_proprietaires_annees_en_2015_princ,res_princ_de_120_m2_ou_plus_en_2015_princ,unite_urbaine,nom_epci,menages_emmenages_moins_2_ans_en_2015_princ,menages_au_moins_une_voiture_en_2015_princ,res_princ_occupees_locataires_en_2015_princ,res_princ_hlm_louee_vide_en_2015_princ,res_princ_de_100_a_moins_de_120_m2_en_2015_princ,anc_tot_emmengt_res_princ_occ_gratuit_annees_en_2015_princ,pieces_res_princ_men_emmenages_moins_2_ans_en_2015_princ,res_princ_sdb_baignoire_douche_met_en_2015_princ,res_princ_type_appart_1946_a_1970_en_2015_princ,res_princ_type_appartement_en_2015_princ,res_secondaires_et_logts_occasionnels_en_2015_princ,res_princ_chauffage_central_individuel_met_en_2015_princ,res_princ_3_pieces_en_2015_princ,pieces_res_princ_men_emmenages_depuis_10_ans_ou_plus_en_2015_princ,res_princ_1946_a_1970_en_2015_princ,menages_au_moins_un_parking_en_2015_princ,pieces_res_princ_men_emmenages_entre_2_4_ans_en_2015_princ,pers_res_princ_occupees_proprietaires_en_2015_princ,res_princ_occupees_proprietaires_en_2015_princ,pieces_res_princ_type_appartement_en_2015_princ,pieces_res_princ_men_emmenages_entre_5_9_ans_en_2015_princ,pop_men_emmenages_depuis_10_ans_ou_plus_en_2015_princ,menages_emmenages_entre_5_9_ans_en_2015_princ,res_princ_de_80_a_moins_de_100_m2_en_2015_princ,pieces_res_princ_type_maison_en_2015_princ,libelle_de_l_iris,pop_menages_en_2015_princ,res_princ_chauffage_central_collectif_met_en_2015_princ,res_princ_4_pieces_en_2015_princ,geo_shape,region,nom_dep,iris,pers_res_princ_occupees_locataires_en_2015_princ,res_princ_de_30_a_moins_de_40_m2_en_2015_princ,logements_vacants_en_2015_princ,libelle_commune_ou_arm,anc_tot_emmengt_res_princ_occ_par_locataires_annees_en_2015_princ,res_princ_1_piece_en_2015_princ,departement,pop_men_emmenages_entre_2_4_ans_en_2015_princ,res_princ_type_maison_avt_2013_en_2015_princ,res_princ_type_maison_1971_a_1990_en_2015_princ,res_princ_1971_a_1990_en_2015_princ,res_princ_2006_a_2012_en_2015_princ,res_princ_type_appart_2006_a_2012_en_2015_princ,res_princ_de_60_a_moins_de_80_m2_en_2015_princ,commune_ou_arm,res_princ_1991_a_2005_en_2015_princ,res_princ_5_pieces_ou_plus_en_2015_princ,menages_emmenages_depuis_10_ans_ou_plus_en_2015_princ,res_princ_loge_gratuit_en_2015_princ,menages_en_2015_princ,menages_emmenages_entre_2_4_ans_en_2015_princ,res_princ_avt_2013_en_2015_princ,pieces_res_princ_en_2015_princ,geo_point_2d,anc_tot_emmengt_res_princ_hlm_louees_vides_annees_en_2015_princ,menages_une_voiture_en_2015_princ,res_princ_type_appart_avt_2013_en_2015_princ,res_princ_type_maison_avt_1919_en_2015_princ,residences_principales_en_2015_princ,pers_res_princ_occupees_gratuit_en_2015_princ,res_princ_type_maison_1919_a_1945_en_2015_princ,res_princ_type_appart_1991_a_2005_en_2015_princ,grand_quartier,res_princ_type_appart_avt_1919_en_2015_princ,personnes_res_princ_en_2015_princ,res_princ_2_pieces_en_2015_princ,logements_en_2015_princ,res_princ_type_appart_1919_a_1945_en_2015_princ,res_princ_type_appart_1971_a_1990_en_2015_princ,res_princ_1919_a_1945_en_2015_princ,res_princ_type_maison_2006_a_2012_en_2015_princ,res_princ_de_moins_de_30_m2_en_2015_princ,pers_res_princ_hlm_louees_vides_en_2015_princ,maisons_en_2015_princ,res_princ_type_maison_1946_a_1970_en_2015_princ,pop_men_emmenages_entre_5_9_ans_en_2015_princ,res_princ_avt_1919_en_2015_princ,anc_tot_emmengt_res_princ_annees_en_2015_princ,res_princ_type_maison_1991_a_2005_en_2015_princ,res_princ_avec_eau_chaude_dom_en_2015_princ,res_princ_avec_electricite_dom_en_2015_princ,res_princ_avec_piece_climatisee_dom_en_2015_princ,res_princ_avec_bain_douche_wc_dom_en_2015_princ,habitations_de_fortune_dom_en_2015_princ,res_princ_avec_chauffe_eau_solaire_dom_en_2015_princ,cases_traditionnelles_dom_en_2015_princ,maisons_ou_immeubles_en_dur_dom_en_2015_princ,res_princ_avec_tout_a_l_egout_dom_en_2015_princ,maisons_ou_immeubles_en_bois_dom_en_2015_princ
10597,ILE-DE-FRANCE,465.516122302,125.919591548,197.71223611,1247.47109247,50.8224829979,54.8504588784,2389.0696682,35.7100782912,00851,Métropole du Grand Paris,104.005160462,473.688774758,1094.36767754,907.79812593,32.0188691121,85.2660270282,251.275756848,1148.76059624,224.922019268,1146.14975946,31.0026710081,112.140539887,229.079762536,1978.52473604,231.69845583,122.380967171,597.796560433,208.188167028,102.7235551,3038.21512668,455.523364031,1272.66349771,191.345024004,169.896051536,239.269556071,Auteuil 1,2446.26252821,964.547845627,240.037395205,"{'type': 'Polygon', 'coordinates': [[[2.260164795, 48.8370990449], [2.2603790935, 48.8372631573], [2.2608819212, 48.8376413051], [2.26127176, 48.8379171234], [2.2613135973, 48.8379452624], [2.2616045372, 48.8381817957], [2.2616422497, 48.8382126072], [2.2617686926, 48.8383276083], [2.2620013992, 48.838539498], [2.2631860391, 48.838107906], [2.2633123481, 48.8375578167], [2.2630164607, 48.8368036662], [2.2629263178, 48.8367230663], [2.2623095976, 48.8361130846], [2.2614187422, 48.8356210241], [2.2612858876, 48.8356705688], [2.2610387868, 48.835994617], [2.2609096714, 48.8361647008], [2.2606666784, 48.8364869747], [2.2602071162, 48.837093011], [2.260164795, 48.8370990449]]]}",11,PARIS,751166101,2219.33610666,164.641129791,78.3894210031,Paris 16e Arrondissement,17052.8687562,115.436918932,75,540.508348732,50.8224829979,0.0,71.1113028128,4.4227338101600004,4.4227338101600004,242.435848868,75116,8.93762523826,87.4471746885,677.321998395,5.51674442791,1202.60797706,229.935794201,1202.60797706,3283.12041735,"[48.837130559, 2.26185829187]",15182.4506763,418.838315879,1146.14975946,29.7480242723,1202.60797706,18.7382545192,17.7457355331,8.93762523826,7511661,120.817923991,2446.26252821,530.606725701,1312.00006907,715.93815434,71.1113028128,735.871911109,0.0,92.3898771627,1904.73385869,54.8578624992,3.32872319241,435.378445656,150.565948263,19527.2044514,0.0,,,,,,,,,,
10619,ILE-DE-FRANCE,41.4037808786,106.992563267,49.0868580393,275.612656594,0.978479814745,23.7948539732,2491.60024679,49.0901423646,00851,Métropole du Grand Paris,33.3129972964,114.702283185,93.9873555189,23.8674616279,32.8690235294,423.067791632,61.3049952978,176.270965063,6.08504175203,205.692182545,54.5523985736,76.0853413505,17.897332328,432.743869272,6.08504175203,30.2380914997,134.359852093,205.706094399,95.5671359029,711.666628309,116.642723975,189.225430107,50.6864145167,12.4802255242,5.87087888847,Madeleine 7,438.509914249,45.33179145,18.3063349835,"{'type': 'Polygon', 'coordinates': [[[2.3204272618, 48.874656602499996], [2.3204586765, 48.8746522841], [2.322725789699999, 48.8743557598], [2.3267957476, 48.8738121342], [2.3270252003, 48.8737808683], [2.3269957596, 48.8736324916], [2.3269111592, 48.8734269665], [2.3267132421, 48.8731281719], [2.3254004621, 48.8732224061], [2.3224079095, 48.87342854], [2.3208183218, 48.8735247542], [2.3206226746, 48.8737862513], [2.3201400836, 48.8745137755], [2.3199737984, 48.8747187797], [2.3204272618, 48.874656602499996]]]}",11,PARIS,751083107,170.634176072,31.6042271485,21.4531161347,Paris 8e Arrondissement,452.526879158,74.5846966143,75,105.580655249,0.978479814745,0.0,2.88744986596,0.0,0.0,13.8915334485,75108,2.88744986596,77.5443643589,94.8844964778,44.6301043779,234.1845958,55.3006875088,228.409696068,745.051440637,"[48.8738280504, 2.32339114321]",177.679992119,90.9074292115,199.917282813,0.978479814745,234.1845958,62.1696437777,0.0,0.0,7510831,173.954123649,438.509914249,45.851867515,310.190110508,16.9906675455,2.88744986596,16.9906675455,0.0,52.845662906,42.431042894,0.978479814745,0.0,94.6169708542,199.559087038,3367.19491758,0.0,,,,,,,,,,
10623,ILE-DE-FRANCE,622.5881591,400.713171162,331.694642126,1354.53989696,7.78985794457,62.8769010046,6289.68142368,11.6258752008,00851,Métropole du Grand Paris,201.89154789,428.283720413,779.024703085,251.107781192,23.2728679306,185.988850804,490.069334208,1129.90973328,148.730887596,1144.45575417,82.6986075666,597.399491396,361.868946287,1457.26888005,149.730886266,286.850493183,763.007097676,647.859079374,369.119442761,3039.24928295,414.846763827,841.237644121,157.882354379,68.4099528388,27.6055327894,Necker 5,2075.49617101,185.643517181,162.206972988,"{'type': 'Polygon', 'coordinates': [[[2.3087460924, 48.8386613717], [2.3083525166, 48.8382372921], [2.3083216121, 48.8382047361], [2.3078174777, 48.8376936756], [2.3072445654, 48.8381553335], [2.3069000913, 48.8384456334], [2.3067510787, 48.838585971], [2.3064458564, 48.8388953837], [2.3062592313, 48.8390975591], [2.3062642619, 48.8391290662], [2.3060926334, 48.8393304289], [2.3058379669, 48.8396284413], [2.3049787563, 48.8406109594], [2.3054564567, 48.8407540355], [2.3058920924, 48.8408842743], [2.3066642957, 48.8411153933], [2.3082753697, 48.8392252535], [2.3087460924, 48.8386613717]]]}",11,PARIS,751155805,1369.04613133,125.073498795,131.216910439,Paris 15e Arrondissement,7944.03776895,102.718688425,75,621.404732805,7.78985794457,0.0,163.480626094,0.0,0.0,202.002890508,75115,27.2747073826,47.3309694633,519.471472097,39.4387568681,1187.58290271,308.337528348,1187.58290271,3125.19207576,"[48.8395089173, 2.30697058833]",3263.44920792,365.406819408,1144.45575417,7.78985794457,1187.58290271,58.5909603074,0.0,27.2747073826,7511558,560.601188829,2075.49617101,513.457325551,1401.49842072,244.368344265,163.480626094,267.368313679,0.0,134.609658342,359.49302582,11.6212331555,0.0,281.159151959,579.728369294,14419.7080434,0.0,,,,,,,,,,
10722,ILE-DE-FRANCE,87.6558974016,369.078233053,201.057754643,811.70274177,5.55233023149,6.59322225441,4188.29147872,11.303792937,00851,Métropole du Grand Paris,153.655542994,194.867422945,401.289674316,0.0,26.9293639025,309.608200382,267.177506742,645.106574559,112.273513725,679.679414563,97.7928431004,161.795484834,123.842429676,625.461514759,112.273513725,108.816839795,366.26615549,502.260483625,254.809451782,1532.25830997,304.806222005,408.953284102,129.511781769,61.6371727806,22.2093209259,Picpus 22,1174.54589782,163.601795007,69.9929638661,"{'type': 'Polygon', 'coordinates': [[[2.3919731347, 48.8489685315], [2.3922600155, 48.8486741017], [2.3927404069, 48.8481450226], [2.3928425403, 48.848034021], [2.392559461, 48.8480029054], [2.3898233992, 48.8476912962], [2.3874248939, 48.8474155285], [2.3871431839, 48.8473844071], [2.3872083123, 48.8475241408], [2.3873472336, 48.8476462652], [2.3887183103, 48.8486740459], [2.3893326512, 48.8491601362], [2.3894298664, 48.8492370774], [2.3895363254, 48.8493392476], [2.3901055945, 48.8492531148], [2.3907008046, 48.8491626147], [2.3918407167, 48.8489885436], [2.3919731347, 48.8489685315]]]}",11,PARIS,751124622,620.804370272,149.980741314,34.230484107,Paris 12e Arrondissement,1915.01211966,214.216975337,75,312.832734684,5.55233023149,2.77616511574,150.708723639,16.4714561753,16.4714561753,84.5669699455,75112,36.6756436846,38.9220013803,224.438348129,38.3763867972,694.475512894,186.869840003,691.560705893,1563.711399,"[48.8483354892, 2.3900815753]",0.0,188.274200691,676.764607561,0.0,694.475512894,51.4810439198,2.77616511574,36.6756436846,7511246,303.241401674,1174.54589782,247.501142635,826.498840102,63.7796842617,144.322908041,72.1899669951,0.0,272.401574613,0.0,5.55233023149,0.0,251.702124388,303.241401674,6412.91179876,0.0,,,,,,,,,,
10760,ILE-DE-FRANCE,227.576244418,653.575837564,305.00826127,1678.97030691,17.7457105998,38.9027162516,8394.33597727,45.2795573503,00851,Métropole du Grand Paris,176.36147734,267.59446182,641.55449005,23.7917826232,66.4106473395,1042.87367581,395.96785695,1227.65077155,106.788312403,1295.74499636,103.182590503,510.41671877,383.979079806,1543.63962267,107.78831257,180.966701093,868.113100739,1397.39702463,623.180328342,3530.41621215,783.263043408,1023.42401989,278.267880067,200.039068617,48.6237309481,Porte Saint-Martin 6,2658.72238028,157.601307184,225.126644387,"{'type': 'Polygon', 'coordinates': [[[2.3542430625, 48.8693290569], [2.3546617292, 48.8700876601], [2.3549715199, 48.8706118464], [2.3552186259, 48.8710241758], [2.3553361405, 48.8712226634], [2.3555988879, 48.871693533], [2.3559056487, 48.8722437805], [2.3565328891, 48.8733389499], [2.3565408799, 48.8733542815], [2.3565515195, 48.8733759228], [2.356766829, 48.8738258491], [2.3572387232, 48.8748068619], [2.3572987408, 48.8749151044], [2.3573899626, 48.8748148685], [2.3575628951, 48.8746116475], [2.3579251379, 48.8742034937], [2.3581684366, 48.8739322996], [2.3583245162, 48.8737685578], [2.3582686209, 48.8736576397], [2.3578845585, 48.8729608422], [2.3574495794, 48.872192722], [2.3573094786, 48.8719455512], [2.3572027165, 48.8717588149], [2.3568364961, 48.8711650829], [2.3561354893, 48.8699732867], [2.3557572634, 48.8692499806], [2.3557931508, 48.869214200100004], [2.3558083903, 48.8691944967], [2.3558265675, 48.8691577215], [2.3558257158, 48.8691163473], [2.3558086175, 48.8690658922], [2.355765986, 48.8689856214], [2.3557424911, 48.8689783901], [2.3555911784, 48.8690107613], [2.3554284833, 48.8690485569], [2.3551617977, 48.869117269], [2.354956699, 48.8691665269], [2.354428989, 48.8692868915], [2.3542430625, 48.8693290569]]]}",11,PARIS,751103906,1141.8515059,218.691773114,283.883243522,Paris 10e Arrondissement,4260.33138661,254.62912219,75,674.907038099,17.7457105998,0.0,57.5100913704,0.0,0.0,289.197005388,75110,24.1169273341,109.35475729,503.006015725,60.6995692443,1325.43438764,367.799014504,1325.43438764,3590.98362377,"[48.871767306, 2.3563859318600002]",298.235543384,228.691745569,1295.74499636,9.29178563112,1325.43438764,119.473849754,4.89843970912,20.5614420745,7511039,888.488326729,2658.72238028,352.344783963,1712.50022166,229.785019033,50.1218961242,234.683458742,0.0,278.240091408,51.1206009882,17.7457105998,0.0,655.383061024,901.33559762,13697.5410397,3.55548525957,,,,,,,,,,
10761,ILE-DE-FRANCE,705.666767514,317.483417871,523.765625352,2859.56879659,1.20483019571,140.872338797,20583.2287177,38.7190896101,00851,Métropole du Grand Paris,281.66881835,1269.53932543,1593.13568862,882.428083978,131.843706505,1273.85662289,592.581020177,2516.41488033,642.501137059,2579.69814472,146.009119398,34.0136657806,800.603874696,3711.02389785,652.828842469,1384.92180275,1146.48601365,1790.96146972,911.490024669,6981.35742516,1554.79252123,2366.6608758,584.445218801,410.470766091,3.614490587139999,Picpus 16,5572.12807364,2242.18535834,484.76213685,"{'type': 'Polygon', 'coordinates': [[[2.3902695278, 48.8442103637], [2.3906449272, 48.844384953], [2.3926110832, 48.8453275848], [2.3942343872, 48.846112859], [2.3944683461, 48.8462660345], [2.395171332, 48.8454565728], [2.3956625436, 48.8449293342], [2.3960247819, 48.8444778877], [2.3970476817, 48.8432185509], [2.3974554299, 48.8427178642], [2.3958623136, 48.841919293], [2.3944562913, 48.8412052875], [2.3940755673, 48.8410207896], [2.3939751473, 48.841103022], [2.3907387627, 48.8438179362], [2.3902695278, 48.8442103637]]]}",11,PARIS,751124616,3618.72702481,186.798010567,133.861532475,Paris 12e Arrondissement,15648.3838371,497.244389319,75,1108.14188905,1.20483019571,1.20483019571,1541.59656663,85.6569430609,84.4521128652,764.574703229,75112,182.217861853,169.919835727,1260.92702477,92.4992971697,2597.12501046,470.083948546,2597.12501046,7004.88345291,"[48.8436055291, 2.39402212942]",11005.056941,1128.66698663,2579.69814472,0.0,2597.12501046,162.439579101,0.0,178.52836024,7511246,72.258156956,5572.12807364,644.594773871,2876.99566234,61.5666411668,1540.39173643,61.5666411668,0.0,359.051966947,2152.99814143,1.20483019571,0.0,1573.55968343,73.2581552858,37505.4691776,0.0,,,,,,,,,,
10766,ILE-DE-FRANCE,487.582078498,104.577421492,462.870440802,2136.75903055,9.53836114136,102.009519659,14179.0717334,58.2966943505,00851,Métropole du Grand Paris,289.126602583,816.925196631,821.032887399,18.4053590764,87.5393135764,1244.50298319,555.738831879,1696.0061917,323.60215047,1734.94709244,239.794932955,61.8686512161,382.531614425,2236.92024486,328.56190712,1074.76142234,844.157863504,1574.86712242,812.704216535,4319.46804799,749.004572598,1382.66741599,311.59370354,222.962419281,32.7102928243,Maison Blanche 24,3167.76299962,1606.77980953,248.266099255,"{'type': 'Polygon', 'coordinates': [[[2.3584508999000002, 48.8280864903], [2.3582347032, 48.8280547516], [2.3538326400000003, 48.8274635429], [2.3537169414, 48.8274566221], [2.3536282168, 48.827471432], [2.353574895, 48.8274873325], [2.3534365889, 48.8275459436], [2.3534160016, 48.8275584235], [2.3533391116, 48.8276074734], [2.3530073231, 48.8278898812], [2.3528090499, 48.8280605888], [2.3527333085, 48.8281267326], [2.352867385899999, 48.8282992386], [2.3530015311, 48.8284663486], [2.3545103106, 48.8309297887], [2.3544571895, 48.8310392254], [2.3550080503, 48.8312184742], [2.3551220170000002, 48.831255963], [2.3555770961, 48.8314697681], [2.3561341301, 48.8311498939], [2.3561265831, 48.8309888658], [2.3562522286, 48.8308528376], [2.356315921, 48.8307695389], [2.3564211331, 48.8306334006], [2.3571073678, 48.8297772917], [2.3576953738, 48.8290420662], [2.3581394903, 48.8284859399], [2.3584508999000002, 48.8280864903]]]}",11,PARIS,751135124,1331.41112268,218.068854991,162.99755443,Paris 13e Arrondissement,5325.84219986,468.257996738,75,707.641258318,9.53836114136,6.15657482463,1150.74522508,3.9221946924,2.9416460193000002,327.842418457,75113,31.1317701308,127.762551119,752.881606554,140.469326975,1774.20643091,420.604518232,1774.20643091,4385.82151284,"[48.8291288834, 2.35541679088]",172.351500753,714.915676971,1734.94709244,0.0,1774.20643091,261.48475452,0.0,26.769435141,7511351,70.8428962152,3167.76299962,547.388169372,2176.99891829,172.085606377,1138.70535822,185.023229696,0.0,371.914651755,36.3605867279,10.5189104123,0.0,614.583884507,74.8221041914,20749.4169165,3.38178631673,,,,,,,,,,
10771,ILE-DE-FRANCE,373.803101699,993.396552923,248.078011776,1559.17027108,8.5105130544,18.2314895268,5388.92073337,20.7016873573,00851,Métropole du Grand Paris,155.386007963,454.350620924,937.826335971,391.845909943,39.645748215,768.333296411,317.201939857,1251.29445513,138.510551139,1314.52985848,81.6111845741,261.529417388,366.933067353,1732.40809746,138.510551139,542.415798217,624.102490708,564.222875248,303.265637155,3237.4836708,613.311954254,1278.91438842,249.748335631,176.369442782,42.6247090992,Roquette 14,2582.31585623,65.3278687501,166.594566713,"{'type': 'Polygon', 'coordinates': [[[2.3716460497, 48.8556895912], [2.3717884517, 48.8557478973], [2.372972328, 48.8562415543], [2.3730089406, 48.8562570351], [2.3734904, 48.8564547156], [2.3742281012, 48.8567652538], [2.374511522, 48.8568845503], [2.3769945244, 48.8579326532], [2.3774583952, 48.8573235107], [2.3778765403, 48.8567761834], [2.3767880651, 48.8563918936], [2.3764501607, 48.8562696205], [2.3750960276, 48.8557643169], [2.3746088905000002, 48.8555854993], [2.3735741867, 48.8551537951], [2.373060150899999, 48.854946051], [2.3730533693, 48.8549433174], [2.3727653075, 48.8552107136], [2.372015382, 48.8553515756], [2.3716460497, 48.8556895912]]]}",11,PARIS,751114314,1876.7152081,201.585442699,171.241764624,Paris 11e Arrondissement,8994.20087335,302.842336961,75,534.509236048,8.5105130544,0.0,102.748775453,21.7147183069,18.0555226749,269.228677363,75111,517.816070153,69.6699374627,624.844756881,86.5524010256,1327.64437415,297.665273678,1327.64437415,3287.02448227,"[48.8563780948, 2.37492082947]",4105.29761275,436.119131397,1314.52985848,1.15604987687,1327.64437415,141.377772884,0.0,514.120802608,7511143,412.126589244,2582.31585623,421.604465663,1580.49732335,128.967617361,102.748775453,128.967617361,3.65919563198,246.310274037,859.994066426,12.1190377508,0.0,520.814219987,417.886641739,15151.4549031,3.69526754556,,,,,,,,,,
10787,ILE-DE-FRANCE,17.9633144249,9.54306894734,34.8011755471,232.343687464,4.33136804964,12.3345327637,2183.19741861,31.2040541762,00851,Métropole du Grand Paris,11.9918100012,119.817984933,78.4587766614,0.0,8.00316471401,358.082007114,37.0507672361,184.772119355,18.2600660976,180.143999632,37.199798394,7.19456003415,40.4759282981,307.946250184,21.931862762,69.7731135478,116.222178478,168.107533458,97.0370062983,539.084786507,113.550046129,155.870603002,34.6780163921,16.1741447563,17.3254721986,Chaillot 13,389.095060666,186.096722022,34.4801819436,"{'type': 'Polygon', 'coordinates': [[[2.2839663963, 48.8750915853], [2.2836797333, 48.876107926], [2.2833922749, 48.8769830637], [2.283280768, 48.8771595664], [2.2834689646, 48.8772560231], [2.2835525286, 48.8773266719], [2.2836048219, 48.8773908381], [2.2836157987, 48.8774056529], [2.2837785021, 48.8773532056], [2.2841318219, 48.8772411027], [2.2845097797, 48.8771219512], [2.2854629269, 48.8768182709], [2.2872034605, 48.8762656596], [2.2871127225, 48.8761212246], [2.2870686924, 48.8760508138], [2.2870406655, 48.8760065791], [2.2850882716, 48.8754058659], [2.2839663963, 48.8750915853]]]}",11,PARIS,751166413,162.493706142,30.5157785872,14.9998894382,Paris 16e Arrondissement,499.771958749,61.6292055004,75,105.206788485,4.33136804964,0.0,14.5882694332,0.0,0.0,51.6362066052,75116,0.0,34.8758508406,99.9001982828,27.338568044,202.834351004,56.2643263275,202.834351004,574.769242027,"[48.8762416603, 2.28491408837]",0.0,107.483452169,180.143999632,4.33136804964,202.834351004,58.4938210663,0.0,0.0,7511664,118.316959683,389.095060666,31.3731844209,255.034038836,36.3222977468,7.24467610451,43.6658910755,0.0,47.3376877399,0.0,4.33136804964,0.0,93.2164936316,122.648327733,3041.05138448,0.0,,,,,,,,,,
10837,ILE-DE-FRANCE,126.383934579,76.4016503023,225.65404841,911.311646395,56.8839082156,158.198570507,9540.47170739,141.648353941,00851,Métropole du Grand Paris,111.242479393,503.362200798,321.156983907,3.19337296695,153.846460523,904.695529216,312.770770647,751.547173961,80.5153935602,731.353966818,120.265820795,254.01889459,155.792408853,1669.13602228,95.8279962672,300.935953017,446.291073596,947.323374231,438.427831935,2385.83280173,438.090071416,794.475174959,152.549488922,99.7567235827,438.185842783,Auteuil 20,1690.26253945,493.314458662,164.310050928,"{'type': 'Polygon', 'coordinates': [[[2.2642986579, 48.8479898466], [2.2642890943, 48.8479915866], [2.2640970057, 48.8479877071], [2.2635583081, 48.8480176689], [2.2633562744, 48.8480425068], [2.2629845002, 48.8480249279], [2.2621884605, 48.8479435753], [2.261736319599999, 48.8479236981], [2.2612431736, 48.8479125597], [2.2607880912000002, 48.8479079501], [2.260422851, 48.8479101897], [2.2602114951, 48.8479196754], [2.2602819768, 48.8480424251], [2.2614842815, 48.84984229], [2.2615943494, 48.8499607863], [2.2616398895, 48.850016828], [2.2616933764000002, 48.8500891073], [2.2619257401, 48.8504251048], [2.2620389431, 48.8506110723], [2.2621592406, 48.8508735294], [2.2622142448, 48.8510312574], [2.262266142, 48.851215947200004], [2.2623420986, 48.8517227576], [2.2624866464, 48.8517164538], [2.2636451991, 48.8510301796], [2.2646218843, 48.8499992188], [2.2647075743, 48.8499143058], [2.2646262087, 48.8498859254], [2.2644257292, 48.849510557], [2.2647877148, 48.8486772709], [2.2649285561, 48.8483534651], [2.2643597, 48.8481062403], [2.2642986579, 48.8479898466]]]}",11,PARIS,751166120,618.329520757,48.8612164611,94.3790583709,Paris 16e Arrondissement,2612.93314678,155.23360096,75,356.440381444,56.8839082156,0.0,38.5969052395,18.2600006707,18.2600006707,118.710880656,75116,22.7834074177,213.152523796,401.832555322,67.2703524843,826.855168326,161.23064469,826.855168326,2866.28793794,"[48.8493690041, 2.26279560318]",6.3867459339,345.163630291,731.353966818,27.8805593064,826.855168326,124.609644464,22.3388695663,19.1314072835,7511661,386.168128404,1690.26253945,138.366583789,1041.50004749,192.334131795,34.9449051053,228.085362268,0.0,137.647598584,3.19337296695,85.3307786189,3.01247920868,313.692934641,423.301496463,13058.1003834,3.652000134149999,,,,,,,,,,
10875,ILE-DE-FRANCE,410.555394514,310.769527974,203.976995472,1236.78135589,0.0,46.3382005879,1094.79579654,11.2471902717,00851,Métropole du Grand Paris,89.0880379496,420.78345295,1152.03573458,888.615758711,27.9798249628,7.69435897703,230.773989178,1149.14871482,216.882153994,1171.57825899,12.1195180518,259.949246263,392.252894759,1881.87299289,221.086741519,349.177212588,462.869415847,92.9162484144,48.478042651,3135.37668033,618.743391824,1175.27880795,277.1402702,115.754788085,0.0,Salpetriere 1,2335.79832828,627.037559269,198.671741967,"{'type': 'MultiPolygon', 'coordinates': [[[[2.3592906075, 48.8365720517], [2.3594794803, 48.8365020133], [2.360248799, 48.8362048426], [2.3603829673, 48.8361515981], [2.3615589822, 48.8356848139], [2.3629848707, 48.8352059712], [2.3645510677, 48.8347667542], [2.3655244269, 48.834726013], [2.3670626664, 48.8347031753], [2.3672116886, 48.8346598948], [2.3671302801, 48.834632483], [2.3671017926, 48.8346224392], [2.3663053453, 48.8343547075], [2.3654668405, 48.834073256799996], [2.3649471685, 48.8339005182], [2.3649227467, 48.8338922942], [2.3639729591, 48.8335769652], [2.3635007666, 48.8334215606], [2.3634081789, 48.8335289921], [2.3629297239, 48.8338861921], [2.3601496397, 48.835958785], [2.3599091057, 48.8361310759], [2.3592906075, 48.8365720517]]], [[[2.3723897089, 48.8386443846], [2.3725189088, 48.8385506292], [2.372798110399999, 48.8383326486], [2.3730678165, 48.8381110202], [2.373164155, 48.8380305823], [2.373270246, 48.8379322082], [2.3735266271, 48.8376853266], [2.3736506865, 48.8375654614], [2.3737113429, 48.837506421], [2.373758192, 48.8374625974], [2.3736633576, 48.837418032], [2.3724182962, 48.8368359125], [2.371972995, 48.8365925453], [2.3718590339, 48.8366656949], [2.3713564071, 48.8371091396], [2.3708584288, 48.8378440006], [2.370836045, 48.8378924485], [2.3708380967, 48.8379482199], [2.3708740444, 48.8380176601], [2.3709619356, 48.8380729835], [2.3717511532, 48.8383820157], [2.3723897089, 48.8386443846]]]]}",11,PARIS,751134901,2241.5996867,181.727696021,53.083578839,Paris 13e Arrondissement,17090.9978855,229.504661945,75,367.529499181,0.0,0.0,732.799110077,48.9981613973,48.9981613973,314.956830136,75113,79.7249792329,69.4632445459,632.021649882,1.28239316284,1201.79617039,203.546212361,1201.79617039,3194.25978974,"[48.835748201, 2.36652719555]",14811.3170247,374.445252362,1171.57825899,0.0,1201.79617039,1.28239316284,0.0,75.3021700754,7511349,83.2434304887,2335.79832828,311.903627177,1266.99926728,35.9437476775,711.208595361,35.9437476775,0.0,139.574446403,1823.43070578,0.0,0.0,589.013025673,83.2434304887,18193.488041,0.0,,,,,,,,,,
